0.001001 1
0.0029509 1
0.00590179 0.999999
0.00885269 0.999992
0.0118036 0.999988
0.0147545 0.99999
0.0177054 0.999967
0.0206563 0.999904
0.0236072 0.999833
0.0265581 0.999855
0.029509 0.999798
0.0324599 0.999742
0.0354108 0.999774
0.0383617 0.999759
0.0413126 0.999577
0.0442635 0.999216
0.0472144 0.998667
0.0501652 0.998241
0.0531161 0.997919
0.056067 0.997846
0.0590179 0.997425
0.0619688 0.997285
0.0649197 0.996767
0.0678706 0.996526
0.0708215 0.996997
0.0737724 0.997159
0.0767233 0.997182
0.0796742 0.997061
0.0826251 0.996724
0.085576 0.996195
0.0885269 0.996116
0.0914778 0.995899
0.0944287 0.995521
0.0973796 0.995376
0.10033 0.995613
0.103281 0.995204
0.106232 0.993918
0.109183 0.991791
0.112134 0.989538
0.115085 0.988064
0.118036 0.986753
0.120987 0.98468
0.123938 0.946612
0.126889 0.952612
0.129839 0.947639
0.13279 0.942861
0.135741 0.936351
0.138692 0.929887
0.141643 0.924696
0.144594 0.925563
0.147545 0.924719
0.150496 0.916703
0.153447 0.907799
0.156398 0.904406
0.159348 0.902526
0.162299 0.902622
0.16525 0.909813
0.168201 0.912152
0.171152 0.908973
0.174103 0.905229
0.177054 0.909265
0.180005 0.909827
0.182956 0.911986
0.185907 0.91784
0.188857 0.928306
0.191808 0.93131
0.194759 0.934559
0.19771 0.937716
0.200661 0.938563
0.203612 0.937669
0.206563 0.938555
0.209514 0.937764
0.212465 0.932502
0.215415 0.927436
0.218366 0.921904
0.221317 0.918724
0.224268 0.916435
0.227219 0.911054
0.23017 0.900787
0.233121 0.885846
0.236072 0.867987
0.239023 0.856127
0.241974 0.847439
0.244924 0.837322
0.247875 0.818093
0.250826 0.795624
0.253777 0.772378
0.256728 0.752493
0.259679 0.733865
0.26263 0.70278
0.265581 0.667359
0.268532 0.6423
0.271483 0.632192
0.274433 0.609591
0.277384 0.571232
0.280335 0.524088
0.283286 0.490372
0.286237 0.483511
0.289188 0.457709
0.292139 0.412431
0.29509 0.392307
0.298041 0.38133
0.300991 0.358382
0.303942 0.308954
0.306893 0.279921
0.309844 0.258553
0.312795 0.244802
0.315746 0.238688
0.318697 0.233789
0.321648 0.220969
0.324599 0.189882
0.32755 0.17455
0.3305 0.174364
0.333451 0.171323
0.336402 0.152455
0.339353 0.142295
0.342304 0.121421
0.345255 0.101606
0.348206 0.0994745
0.351157 0.10333
0.354108 0.111134
0.357059 0.108302
0.360009 0.101676
0.36296 0.0965256
0.365911 0.0935983
0.368862 0.076325
0.371813 0.0668323
0.374764 0.0797446
0.377715 0.0902562
0.380666 0.0923856
0.383617 0.0843038
0.386568 0.0784103
0.389518 0.080509
0.392469 0.0732997
0.39542 0.0657276
0.398371 0.0862032
0.401322 0.0962507
0.404273 0.0996204
0.407224 0.0831244
0.410175 0.0707958
0.413126 0.0629444
0.416076 0.0666594
0.419027 0.0851955
0.421978 0.086275
0.424929 0.0904025
0.42788 0.085062
0.430831 0.0933862
0.433782 0.09119
0.436733 0.0819386
0.439684 0.0714035
0.442635 0.0609169
0.445585 0.0670472
0.448536 0.0713023
0.451487 0.0668022
0.454438 0.059411
0.457389 0.0479355
0.46034 0.0404662
0.463291 0.0565037
0.466242 0.0750589
0.469193 0.0736766
0.472144 0.0710749
