0.001001 1
0.00322061 0.999996
0.00644122 0.999985
0.00966184 0.999961
0.0128824 0.999908
0.0161031 0.99982
0.0193237 0.999695
0.0225443 0.999443
0.0257649 0.998671
0.0289855 0.997741
0.0322061 0.997205
0.0354267 0.996573
0.0386473 0.994925
0.041868 0.991595
0.0450886 0.988013
0.0483092 0.635374
0.0515298 0.722478
0.0547504 0.760017
0.057971 0.784059
0.0611916 0.808729
0.0644122 0.821705
0.0676329 0.819167
0.0708535 0.833335
0.0740741 0.856022
0.0772947 0.859312
0.0805153 0.853438
0.0837359 0.848767
0.0869565 0.861689
0.0901771 0.869335
0.0933977 0.873061
0.0966184 0.868917
0.099839 0.862468
0.10306 0.857278
0.10628 0.859363
0.109501 0.855584
0.112721 0.850567
0.115942 0.834279
0.119163 0.81638
0.122383 0.804841
0.125604 0.782543
0.128824 0.761343
0.132045 0.732342
0.135266 0.708381
0.138486 0.68507
0.141707 0.679975
0.144928 0.679645
0.148148 0.677236
0.151369 0.65655
0.154589 0.625661
0.15781 0.593367
0.161031 0.567299
0.164251 0.563554
0.167472 0.568838
0.170692 0.586882
0.173913 0.595903
0.177134 0.604394
0.180354 0.608462
0.183575 0.605024
0.186795 0.611566
0.190016 0.62749
0.193237 0.650647
0.196457 0.668453
0.199678 0.678745
0.202899 0.67698
0.206119 0.68221
0.20934 0.682391
0.21256 0.679202
0.215781 0.679085
0.219002 0.674742
0.222222 0.659061
0.225443 0.640765
0.228663 0.6153
0.231884 0.591573
0.235105 0.563439
0.238325 0.528116
0.241546 0.496784
0.244767 0.459289
0.247987 0.425487
0.251208 0.387501
0.254428 0.357509
0.257649 0.327998
0.26087 0.298135
0.26409 0.268962
0.267311 0.23871
0.270531 0.208864
0.273752 0.191741
0.276973 0.177634
0.280193 0.154469
0.283414 0.126087
0.286634 0.0942969
0.289855 0.074388
0.293076 0.0631398
0.296296 0.0468212
0.299517 0.0360135
0.302738 0.0250974
0.305958 0.0332403
0.309179 0.0495504
0.312399 0.0613096
0.31562 0.0598161
0.318841 0.0442076
0.322061 0.030082
0.325282 0.0112652
0.328502 0.00241357
0.331723 0.000711805
0.334944 0.00830071
0.338164 0.0139424
0.341385 0.00516303
0.344605 -0.00558563
0.347826 -0.0115898
0.351047 -0.00451713
0.354267 0.00685535
0.357488 0.00900743
0.360709 0.0144414
0.363929 0.0213154
0.36715 0.0305208
0.37037 0.0236444
0.373591 0.0103116
0.376812 -0.0047901
0.380032 -0.00804917
0.383253 -0.00326143
0.386473 -0.00517659
0.389694 -0.0143597
0.392915 -0.0203101
0.396135 -0.0208883
0.399356 -0.0148313
0.402577 -0.0051341
0.405797 -0.00918609
0.409018 -0.0059385
0.412238 -0.00429023
0.415459 0.0034543
0.41868 0.00561993
0.4219 0.00863956
0.425121 0.00997682
0.428341 0.0113568
0.431562 0.00610408
0.434783 -0.00250913
0.438003 -0.0104599
0.441224 -0.0186988
0.444444 -0.0190689
0.447665 -0.0190668
0.450886 -0.0210723
0.454106 -0.0289764
0.457327 -0.035983
0.460548 -0.0362726
0.463768 -0.0357817
0.466989 -0.0316045
0.470209 -0.026019
0.47343 -0.0218488
0.476651 -0.0224806
0.479871 -0.0210255
0.483092 -0.0165175
