0.001001 1
0.00322061 0.999999
0.00644122 0.999996
0.00966184 0.999989
0.0128824 0.999975
0.0161031 0.999956
0.0193237 0.999932
0.0225443 0.999873
0.0257649 0.999699
0.0289855 0.999489
0.0322061 0.999343
0.0354267 0.998961
0.0386473 0.998127
0.041868 0.996382
0.0450886 0.994683
0.0483092 0.993884
0.0515298 0.992274
0.0547504 0.990716
0.057971 0.63483
0.0611916 0.689757
0.0644122 0.713654
0.0676329 0.693015
0.0708535 0.674433
0.0740741 0.686378
0.0772947 0.70514
0.0805153 0.72482
0.0837359 0.734015
0.0869565 0.763258
0.0901771 0.756277
0.0933977 0.730442
0.0966184 0.706831
0.099839 0.700474
0.10306 0.694024
0.10628 0.685182
0.109501 0.67804
0.112721 0.674443
0.115942 0.6671
0.119163 0.678271
0.122383 0.705675
0.125604 0.719846
0.128824 0.697694
0.132045 0.655897
0.135266 0.624428
0.138486 0.600237
0.141707 0.581194
0.144928 0.573832
0.148148 0.558552
0.151369 0.538339
0.154589 0.523337
0.15781 0.525535
0.161031 0.539216
0.164251 0.553498
0.167472 0.565018
0.170692 0.575502
0.173913 0.597542
0.177134 0.61131
0.180354 0.62139
0.183575 0.625664
0.186795 0.63358
0.190016 0.65623
0.193237 0.683242
0.196457 0.700921
0.199678 0.704446
0.202899 0.696388
0.206119 0.6917
0.20934 0.687261
0.21256 0.690575
0.215781 0.697383
0.219002 0.698068
0.222222 0.688051
0.225443 0.673739
0.228663 0.654257
0.231884 0.636672
0.235105 0.615473
0.238325 0.582359
0.241546 0.552824
0.244767 0.513133
0.247987 0.472362
0.251208 0.431873
0.254428 0.395797
0.257649 0.363312
0.26087 0.329692
0.26409 0.288627
0.267311 0.236265
0.270531 0.191162
0.273752 0.167421
0.276973 0.152082
0.280193 0.130663
0.283414 0.110949
0.286634 0.0854506
0.289855 0.057457
0.293076 0.0389288
0.296296 0.02759
0.299517 0.0311646
0.302738 0.0214589
0.305958 0.021147
0.309179 0.0154152
0.312399 0.0116207
0.31562 0.00812922
0.318841 0.0167834
0.322061 0.032649
0.325282 0.0462878
0.328502 0.0455144
0.331723 0.0333218
0.334944 0.0139915
0.338164 0.00548345
0.341385 -0.00502909
0.344605 -0.00623314
0.347826 -0.0130764
0.351047 -0.0231721
0.354267 -0.0193911
0.357488 -0.00770662
0.360709 0.0133686
0.363929 0.0275418
0.36715 0.0324105
0.37037 0.0250774
0.373591 0.0184108
0.376812 0.00664522
0.380032 -0.00204087
0.383253 -0.00321789
0.386473 -0.00139165
0.389694 0.00140474
0.392915 0.000892038
0.396135 0.00971023
0.399356 0.0127012
0.402577 0.0101139
0.405797 0.00389157
0.409018 -0.00081988
0.412238 0.00401713
0.415459 0.00855632
0.41868 0.0152576
0.4219 0.015836
0.425121 0.0120963
0.428341 0.00754123
0.431562 0.000414346
0.434783 -0.00855002
0.438003 -0.0105957
0.441224 -0.00981616
0.444444 -0.000487482
0.447665 0.00751087
0.450886 0.00565736
0.454106 -0.00211235
0.457327 -0.00532947
0.460548 -0.00401986
0.463768 0.00334862
0.466989 0.00530336
0.470209 0.00733461
0.47343 0.00810193
0.476651 0.00841801
0.479871 0.00898031
0.483092 0.00842439
