0.001001 1
0.00274213 0.999999
0.00548426 0.999997
0.00822639 0.99999
0.0109685 0.999948
0.0137107 0.99989
0.0164528 0.999919
0.0191949 0.999944
0.021937 0.999962
0.0246792 0.999947
0.0274213 0.999907
0.0301634 0.999869
0.0329056 0.999818
0.0356477 0.999778
0.0383898 0.999626
0.041132 0.999233
0.0438741 0.998744
0.0466162 0.998348
0.0493583 0.997558
0.0521005 0.997055
0.0548426 0.996458
0.0575847 0.995728
0.0603269 0.996044
0.063069 0.996893
0.0658111 0.997515
0.0685533 0.997515
0.0712954 0.997684
0.0740375 0.997385
0.0767796 0.996607
0.0795218 0.99628
0.0822639 0.995901
0.085006 0.995585
0.0877482 0.995008
0.0904903 0.994986
0.0932324 0.99486
0.0959746 0.994785
0.0987167 0.994142
0.101459 0.993083
0.104201 0.992114
0.106943 0.990942
0.109685 0.989995
0.112427 0.988847
0.115169 0.988098
0.117912 0.926163
0.120654 0.937653
0.123396 0.935233
0.126138 0.932824
0.12888 0.929451
0.131622 0.923758
0.134364 0.912031
0.137107 0.898605
0.139849 0.883186
0.142591 0.868356
0.145333 0.85582
0.148075 0.845955
0.150817 0.838506
0.153559 0.825484
0.156301 0.81399
0.159044 0.806267
0.161786 0.808849
0.164528 0.796587
0.16727 0.783764
0.170012 0.779981
0.172754 0.789103
0.175496 0.794874
0.178238 0.796556
0.180981 0.799768
0.183723 0.804336
0.186465 0.813422
0.189207 0.82314
0.191949 0.824271
0.194691 0.820614
0.197433 0.816378
0.200175 0.806808
0.202918 0.791648
0.20566 0.784704
0.208402 0.772183
0.211144 0.748594
0.213886 0.706651
0.216628 0.673178
0.21937 0.644257
0.222113 0.615089
0.224855 0.585072
0.227597 0.562406
0.230339 0.535257
0.233081 0.487993
0.235823 0.411116
0.238565 0.33716
0.241307 0.272576
0.24405 0.226337
0.246792 0.164365
0.249534 0.100425
0.252276 0.0466326
0.255018 0.0242626
0.25776 0.0290401
0.260502 0.0513907
0.263244 0.0473786
0.265987 0.0055895
0.268729 -0.0250824
0.271471 -0.0235737
0.274213 -0.0301787
0.276955 -0.0314077
0.279697 -0.00760437
0.282439 0.0199273
0.285182 0.0203829
0.287924 0.0240296
0.290666 0.0320362
0.293408 0.0319043
0.29615 0.0350597
0.298892 0.02844
0.301634 0.0195012
0.304376 0.0211699
0.307119 0.0153361
0.309861 0.00198397
0.312603 -0.00389053
0.315345 -0.00770328
0.318087 0.00746651
0.320829 0.023927
0.323571 0.0343622
0.326313 0.0292943
0.329056 0.0250261
0.331798 0.00990827
0.33454 0.00531631
0.337282 -0.00861716
0.340024 -0.00930132
0.342766 -0.00546986
0.345508 -0.000901725
0.348251 0.0158938
0.350993 0.019968
0.353735 0.0118105
0.356477 0.000665235
0.359219 -0.0126649
0.361961 -0.018707
0.364703 -0.0256949
0.367445 -0.0259789
0.370188 -0.0281715
0.37293 -0.01985
0.375672 0.00153217
0.378414 0.0128126
0.381156 0.00455036
0.383898 -0.00102913
0.38664 -0.0125774
0.389382 -0.0111714
0.392125 -0.00153691
0.394867 0.00858487
0.397609 0.0091801
0.400351 0.00400326
0.403093 -0.000945382
0.405835 -0.00153837
0.408577 -0.00525607
0.41132 -0.00682785
